,addr:city,addr:housenumber,addr:postcode,addr:street,amenity,brand,brand:wikidata,brand:wikipedia,cuisine,drive_through,name,outdoor_seating,takeaway,wheelchair,latitude,longitude,id,created_by,FIXME,phone,website,addr:country,start_date,toilets:wheelchair,contact:email,contact:fax,contact:phone,contact:website,opening_hours,operator,addr:state,fixme,internet_access,capacity,email,alt_name,shop,description,wpt_symbol,source,addr:suburb,contact:mobile,delivery,smoking,official_name,payment:credit_cards,food,internet_access:fee,internet_access:ssid,contact:facebook,contact:twitter,diet:vegetarian,name:en,entrance,int_name,wifi,address:number,url,addr:housename,brand:website,ele,note,brewery,old_name,name:pt,phone_1,diet:vegan,self_service,air_conditioning,reservation,access,drinking_water,fee,toilets:disposal,toilets:position,opening_hours:covid19,atm,contact:instagram,short_name,name:ja,wheelchair:description,survey:date,wikidata,drive_in,organic,level,min_age,building,contact:soundcloud,contact:youtube,height,addr,tourism,name:nl,amenity_1,mapillary,name:ko,name:fr,diet:gluten_free,addr:full,is_in,source:date,payment:cheque,contact:whatsapp,addr:unit,fax,payment:debit_cards,location,wikipedia,addr:district,name:zh,drink:beer,payment:cash,payment:maestro,payment:mastercard,payment:visa,payment:visa_debit,payment:visa_electron,diet:raw,operator:wikidata,payment:cards,payment:coins,lgbtq,store,name:es,ref,microbrewery,sport,delivery:covid19,bar,diet:meat,drink:wine,covered,name:ru,diet:lactose_free,departures_board,shelter,addr:province
71,,,,,restaurant,,,,,,Veneza,,,,-23.5976450,-46.6424628,846124349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,,,,,cafe,,,,,,,,,,-23.5985090,-46.6425751,846469793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,São Paulo,3332,,Avenida Doutor Ricardo Jafet,fast_food,,,,pizza;arab,,Esfiha Imigrantes,,,yes,-23.6038399,-46.6260146,846472037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,,,,,cafe,,,,,,Padaria La Plaza,,,,-23.5412451,-46.6763866,871838326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,São Paulo,379,05437-000,Rua Heitor Penteado,cafe,,,,,,Letícia Arte e Talento,,,,-23.5498087,-46.6830970,887123327,,,,,BR,,,,,+55 11 3872-5905;+55 11 3875-3914,http://www.leticiapaes.com.br/,,,,,,,,Padaria Letícia,bakery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,,,,,restaurant,,,,,,Merceira São Pedro,,,,-23.5503074,-46.6896958,887123331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,,,,,restaurant,,,,,,Ponto Chic,,,,-23.5315776,-46.6635766,889484442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,São Paulo,30,01015-060,Rua Hércules Florence,restaurant,,,,simple,,Restaurante Bom Prato,,,,-23.5479136,-46.6306427,891033608,,,,,,,,,,,,,,,,,,,,,"comida para R$ 1,00, frequentado pelo pessoas em sitaucão da rua, desempregadas, o povo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,,,,,restaurant,,,,,,Excellence Bar e Restaurante,,,,-23.5571585,-46.6755567,892108153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,,,,,cafe,,,,,,,,,,-23.5468086,-46.6899796,895562580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,,,,,restaurant,,,,,,Obsessão,,,,-23.4885123,-46.7492610,896601877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,,,,,fast_food,,,,,,Garrafão,,,,-23.4894678,-46.7299148,896601879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,São Paulo,2117,05409-011,Rua Oscar Freire,restaurant,,,,,,Shopia,,,,-23.5543387,-46.6763723,904634177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,,,,,pub,,,,,,Fabrica do Chopp,,,,-23.5327518,-46.7274374,905818850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,,,,,bar,,,,,,Restaurante e Pizzaria Real,,,,-23.5451301,-46.6822901,906764494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,,,,,restaurant,,,,,,Canto Madalena,,,,-23.5534694,-46.6857999,914049516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,,,,,fast_food,,,,,,Água de Coco,,,,-23.5314267,-46.6691530,917097373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,,,,,fast_food,,,,,,Broa Sertaneja,,,,-23.5309710,-46.6707284,917097380,,,,,,,,,,,,,,,,,,,,,,Pizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,São Paulo,15,05435-040,Rua Jericó,restaurant,,,,,,Morro da Villa Bar e Restaurante‎,yes,,,-23.5530479,-46.6883078,931043616,,,+55 11 3812-8251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,São Paulo,305,05435-000,Rua Harmonia,restaurant,,,,,,Jacaré Grill‎,,,,-23.5553763,-46.6880427,931043626,,,,,,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,,,,,restaurant,,,,,,Matterello Pau de Macarrão‎,,,,-23.5581626,-46.6885148,931043641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,São Paulo,177,05435-050,Rua Original,restaurant,,,,pizza,,Pizzaria Pizzabella‎,,,,-23.5533916,-46.6884007,931043690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,,,,,restaurant,,,,,,Restaurante Donatela,,,,-23.6256776,-46.6851401,987844716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,,,,,cafe,,,,,,Kopenhagen,,,,-23.6230710,-46.6823715,987844722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,,,,,restaurant,,,,,,As Véia,,,,-23.4299863,-46.6567175,988253955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,,,,,fast_food,,,,,,Hungry Tiger,,,,-23.5560548,-46.7130349,992764836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,São Paulo,638,01502-001,Avenida da Liberdade,fast_food,Habib's,Q2504930,en:Habib's,middle_eastern,,Habib's,,yes,,-23.5582730,-46.6372529,1004651487,,,,,,,,,,,,,,,,,,,,,,,picture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,,,,,restaurant,,,,,,Restaurante Katsuzen Katian,,,,-23.5583138,-46.6362838,1004651492,,,,,,,,,,,,,,,,,,,,,,,picture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,,,,,fast_food,,,,,,,,,,-23.5583873,-46.6340580,1004651599,,,,,,,,,,,,,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,,,,bar,,,,,,Tequila's Bar e Restaurante,,,,-23.5580327,-46.6339058,1004651641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,,,,,pub,,,,,,Choperia Liberdade,,,,-23.5578592,-46.6339305,1004651647,,,,,,,,,,,,,,,,,,,,,,,picture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,,,,,pub,,,,,,The Blue Pub,,,,-23.5631067,-46.6502772,1041601046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,,,,"Rua Batatais, 242",fast_food,,,,burger,,Lanchonete St Louis Burguer,,,,-23.5713193,-46.6561324,1056659340,,,,http://www.stlouisburger.com.br/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,,190,01423-000,Al. José Maria Lisboa,bar,,,,,,Bar Casa de Francisca,,,,-23.5707183,-46.6547996,1056659344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,,1135,,Alameda Joaquim Eugênio de Lima,restaurant,,,,,,Pizzaria Prestíssimo,,,,-23.5703294,-46.6548216,1056659348,,,,https://www.prestissimo.com.br/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,,,,"Alameda Joaquim Eugênio de Lima, 1396",restaurant,,,,spanish,,Restaurante Estación Sur,,,,-23.5719760,-46.6567874,1056698093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,,,,,restaurant,,,,regional,,Restaurante Sinha'na,,,,-23.5720041,-46.6565320,1056698095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,,,,,bar,,,,,,,,,,-23.5722303,-46.6569186,1056698096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,,,,,restaurant,,,,regional,,Bom Jesus 2 Lanches,,,,-23.5731694,-46.6577096,1056714454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,,,,,restaurant,,,,,,Restaurante Trattoria do Pietro,,,,-23.5743125,-46.6587299,1056733094,,,,http://www.trattoriadopiero.com.br/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,,,,,bar,,,,,,,,,,-23.5744157,-46.6592894,1056734035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,São Paulo,535,,Alameda Santos,restaurant,,,,regional,no,Calçadão de Ouro,yes,,,-23.5691746,-46.6493579,1056786840,,,,,,,,,,,,,,,,,,,,,,,,Jardim Paulista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,São Paulo,88,04001-000,Rua Manuel da Nóbrega,restaurant,,,,japanese,,Washoi,,,,-23.5686122,-46.6491970,1056786853,,,+55 11 4108 3333,http://washoi.com.br/,,,,,,,,,,,,,,contato@washoi.com.br,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,São Paulo,129,04001-080,Rua Manoel da Nóbrega,restaurant,,,,,,Restaurante Diner´s,,,,-23.5689928,-46.6491029,1056786855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,São Paulo,2483,,Avenida Brigadeiro Luís Antônio,restaurant,,,,regional,,La Morenita Restaurante,no,,,-23.5692547,-46.6502997,1056896812,,,+55 3288 8747,,,,,,,,,,,,,,,,,,,,,,++55 11 93431 5051,yes,outside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,São Paulo,2748,01402-000,Avenida Brigadeiro Luís Antônio,bar,,,,,,,,,,-23.5706906,-46.6522035,1059019970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,,189,,Rua Maria Figueiredo,restaurant,,,,,,Restaurante Natural,,,,-23.5703788,-46.6484915,1059213958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,São Paulo,658,01418-002,Alameda Santos,restaurant,,,,chinese,,Restaurante Comida Chinesa,,,,-23.5682526,-46.6502366,1059492730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,São Paulo,877,,Al. Santos,restaurant,,,,,,Loreto,,,,-23.5670349,-46.6519640,1059504591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,São Paulo,996,01418-100,Alameda Santos,fast_food,Domino's,Q839466,en:Domino's Pizza,pizza,,Domino's,,yes,,-23.5662154,-46.6525925,1059504594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,,957,,Alameda Santos,fast_food,,,,,,América,,,,-23.5645309,-46.6542641,1059504612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,São Paulo,1054,01418-100,Alameda Santos,cafe,Starbucks,Q37158,en:Starbucks,coffee_shop,,Starbucks,,yes,,-23.5659178,-46.6530161,1059506161,,,+55 11 3285-2553,,,,,,,,,"Mo-Fr 07:00-23:00, Sa 08:00-24:00, Su 12:00-23:00",,,,,,,,,,,,Cerqueira César,,,,Starbucks Coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,,600,,Alameda Campinas,restaurant,,,,,,Shintori,,,,-23.5662197,-46.6537748,1059511081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,,530,,Alameda Campinas,restaurant,,,,,,La Cabaleriza,,,,-23.5659640,-46.6534851,1059511085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,,,,,fast_food,McDonald's,Q38076,en:McDonald's,burger,,McDonald's,,yes,,-23.6087090,-46.5657888,1065823472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,,1105,01403-003,Alameda Joaquim Eugênio de Lima,restaurant,,,,,,Rotisserie Santa Gema,,,,-23.5702110,-46.6546896,1066854995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,,,,Alameda José Maria Lisboa,bar,,,,,,Kuka Biruta,,,,-23.5693382,-46.6566993,1066862944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,,1061,,Alameda Campinas,cafe,Fran's Café,Q62075645,,coffee_shop,,Fran's Café,,yes,,-23.5698287,-46.6567898,1066862947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,,1121,,Alameda Campinas,fast_food,,,,,,Casa do Lanche,,,,-23.5700647,-46.6570473,1066863160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,,388,01423-010,Rua Batatais,restaurant,,,,,,Restaurante Orange,,,,-23.5703300,-46.6569990,1066864055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,,282,01423-010,Rua Batatais,restaurant,,,,pizza,,Pizzaria Delluccio,,,,-23.5710717,-46.6564156,1066864703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,São Paulo,2986,01402-000,Avenida Brigadeiro Luis Antônio,restaurant,,,,,,Restaurante China in Box,,,,-23.5722315,-46.6539682,1066867885,,,,,BR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,São Paulo,2790,01402-000,Avenida Brigadeiro Luís Antônio,restaurant,,,,,,Restaurante Minas Tutu e Prosa,,,,-23.5709572,-46.6525697,1066867886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,São Paulo,,,Al. Pamplona,restaurant,,,,,,Pizzaria Camelo,,,,-23.5723849,-46.6618107,1070561890,,,,,BR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,,1354,,Rua Pamplona,restaurant,,,,,,Trattoria do Sargento,,,,-23.5686596,-46.6587146,1070566536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,São Paulo,1501,01405-003,Rua Pamplona,fast_food,,,,sandwich,no,Bolados Sucos,,yes,,-23.5697141,-46.6594437,1070566537,,,+55 11 3884-9050,https://boladossucos.com.br/,,,,,,,,,,,,,,,,,,,,,,yes,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,,,,,fast_food,Burger King,Q177054,en:Burger King,burger,yes,Burger King,,yes,,-23.6275979,-46.6745107,1110231808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,,,,,restaurant,,,,pizza,,Santa Marcelina,,,,-23.6336574,-46.6908932,1111596876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,,,,,bar,,,,,,Bar do Juarez,,,,-23.6247677,-46.6825140,1111596910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,,,,,restaurant,,,,italian,,Cantina D'elia,,,,-23.4835507,-46.5423053,1201197076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,,,,,cafe,,,,,,,,,,-23.5704948,-46.6460148,1201852970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,,,,,restaurant,,,,meat,,Dallas Churrascaria,,,,-23.4688951,-46.5214389,1203308428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
